theta,phi,psi,altitude,vx,vy,vz,accelx,accely,accelz,yaw1,yaw2
13767.0,612.0,-67500.0,491.0,13767.0,612.0,-67500.0,-391.342,-28.434,-1100.6,87.775,243.04
14851.0,1120.0,-67275.0,491.0,14851.0,1120.0,-67275.0,-369.228,-37.361,-1107.68,90.291,238.2
15910.0,1646.0,-67047.0,487.0,15910.0,1646.0,-67047.0,-340.754,-43.415,-1112.52,92.744,233.43
16946.0,2184.0,-66818.0,487.0,16946.0,2184.0,-66818.0,-309.413,-47.929,-1115.87,94.674,228.85
17963.0,2729.0,-66592.0,487.0,17963.0,2729.0,-66592.0,-275.818,-46.254,-1115.08,95.614,224.72
18962.0,3273.0,-66370.0,487.0,18962.0,3273.0,-66370.0,-244.393,-41.156,-1107.92,95.594,221.05
19948.0,3810.0,-66155.0,487.0,19948.0,3810.0,-66155.0,-215.26,-36.479,-1101.92,94.387,218.24
20925.0,4335.0,-65947.0,487.0,20925.0,4335.0,-65947.0,-185.005,-33.821,-1097.13,92.045,215.98
21894.0,4842.0,-65747.0,487.0,21894.0,4842.0,-65747.0,-156.694,-30.597,-1089.43,88.842,214.09
22855.0,5327.0,-65557.0,487.0,22855.0,5327.0,-65557.0,-132.832,-28.945,-1081.97,84.739,212.26
23807.0,5789.0,-65375.0,491.0,23807.0,5789.0,-65375.0,-112.459,-31.868,-1074.93,80.38,210.43
24752.0,6226.0,-65203.0,491.0,24752.0,6226.0,-65203.0,-94.925,-36.012,-1070.07,75.856,208.56
25687.0,6639.0,-65040.0,491.0,25687.0,6639.0,-65040.0,-77.545,-45.477,-1067.44,71.187,206.57
26614.0,7029.0,-64887.0,491.0,26614.0,7029.0,-64887.0,-59.886,-55.631,-1066.53,66.955,204.58
27528.0,7397.0,-64743.0,491.0,27528.0,7397.0,-64743.0,-46.763,-62.127,-1065.42,62.763,202.07
28430.0,7745.0,-64608.0,491.0,28430.0,7745.0,-64608.0,-35.206,-68.319,-1061.54,59.342,199.44
29316.0,8077.0,-64481.0,491.0,29316.0,8077.0,-64481.0,-21.412,-76.154,-1062.59,56.535,196.14
30185.0,8394.0,-64362.0,491.0,30185.0,8394.0,-64362.0,-6.396,-84.616,-1066.37,53.858,192.73
31036.0,8695.0,-64250.0,501.0,31036.0,8695.0,-64250.0,9.483,-85.901,-1066.5,51.189,188.88
31869.0,8980.0,-64144.0,501.0,31869.0,8980.0,-64144.0,26.169,-82.668,-1061.96,48.42,185.02
32686.0,9249.0,-64042.0,501.0,32686.0,9249.0,-64042.0,43.497,-79.062,-1053.36,45.724,181.41
33486.0,9504.0,-63944.0,501.0,33486.0,9504.0,-63944.0,61.396,-72.066,-1045.78,43.212,177.87
34274.0,9746.0,-63847.0,501.0,34274.0,9746.0,-63847.0,81.738,-64.37,-1034.07,40.943,175.0
35051.0,9975.0,-63750.0,501.0,35051.0,9975.0,-63750.0,104.142,-54.717,-1017.32,38.238,172.14
35816.0,10189.0,-63651.0,501.0,35816.0,10189.0,-63651.0,125.583,-40.653,-1002.02,35.235,169.43
36569.0,10389.0,-63551.0,501.0,36569.0,10389.0,-63551.0,145.928,-27.888,-984.9,32.299,166.55
37309.0,10574.0,-63446.0,517.0,37309.0,10574.0,-63446.0,160.794,-18.954,-967.52,28.943,163.59
38030.0,10746.0,-63339.0,517.0,38030.0,10746.0,-63339.0,170.295,-12.907,-955.55,25.855,159.98
38733.0,10906.0,-63228.0,517.0,38733.0,10906.0,-63228.0,180.377,-11.88,-945.44,22.657,156.24
39414.0,11052.0,-63113.0,517.0,39414.0,11052.0,-63113.0,188.328,-13.291,-934.26,19.115,151.77
40068.0,11187.0,-62995.0,517.0,40068.0,11187.0,-62995.0,193.868,-19.017,-927.65,16.39,146.72
40694.0,11316.0,-62873.0,517.0,40694.0,11316.0,-62873.0,198.39,-31.955,-928.08,14.011,141.45
41285.0,11442.0,-62748.0,517.0,41285.0,11442.0,-62748.0,201.684,-48.43,-929.63,12.484,134.97
41841.0,11571.0,-62621.0,517.0,41841.0,11571.0,-62621.0,206.358,-65.657,-929.91,12.058,128.14
42357.0,11703.0,-62492.0,421.0,42357.0,11703.0,-62492.0,214.828,-81.862,-932.62,12.119,120.58
42831.0,11843.0,-62363.0,421.0,42831.0,11843.0,-62363.0,226.487,-97.09,-937.77,13.095,112.43
43265.0,11994.0,-62233.0,421.0,43265.0,11994.0,-62233.0,240.726,-111.309,-939.93,14.692,104.46
43657.0,12156.0,-62102.0,421.0,43657.0,12156.0,-62102.0,252.816,-121.885,-941.99,16.517,96.07
44005.0,12328.0,-61972.0,421.0,44005.0,12328.0,-61972.0,265.002,-126.734,-944.92,18.535,87.69
44313.0,12511.0,-61843.0,421.0,44313.0,12511.0,-61843.0,280.115,-128.792,-942.84,20.683,79.44
44582.0,12702.0,-61715.0,421.0,44582.0,12702.0,-61715.0,292.049,-128.644,-936.26,22.409,71.51
44814.0,12898.0,-61588.0,421.0,44814.0,12898.0,-61588.0,300.553,-123.839,-928.59,23.621,64.08
45012.0,13098.0,-61462.0,403.0,45012.0,13098.0,-61462.0,309.035,-117.639,-921.6,24.381,57.28
45180.0,13294.0,-61335.0,403.0,45180.0,13294.0,-61335.0,319.032,-110.837,-912.35,23.928,50.93
45317.0,13486.0,-61210.0,403.0,45317.0,13486.0,-61210.0,325.35,-103.138,-902.98,23.376,44.84
45428.0,13671.0,-61086.0,403.0,45428.0,13671.0,-61086.0,330.025,-95.133,-894.18,22.28,39.38
45510.0,13846.0,-60964.0,403.0,45510.0,13846.0,-60964.0,331.995,-89.162,-885.04,20.804,33.58
45563.0,14012.0,-60845.0,403.0,45563.0,14012.0,-60845.0,330.482,-87.566,-878.25,19.245,27.8
45586.0,14165.0,-60730.0,403.0,45586.0,14165.0,-60730.0,331.427,-87.151,-873.62,17.306,21.77
45578.0,14305.0,-60620.0,403.0,45578.0,14305.0,-60620.0,334.748,-87.193,-870.67,15.56,15.37
45539.0,14433.0,-60516.0,401.0,45539.0,14433.0,-60516.0,337.529,-90.243,-869.67,14.066,9.23
45468.0,14551.0,-60418.0,401.0,45468.0,14551.0,-60418.0,338.361,-95.519,-872.94,12.676,2.93
45367.0,14656.0,-60327.0,401.0,45367.0,14656.0,-60327.0,342.482,-99.608,-873.32,11.244,-3.12
45239.0,14748.0,-60245.0,401.0,45239.0,14748.0,-60245.0,350.368,-102.483,-872.76,9.766,-9.0
45085.0,14824.0,-60173.0,401.0,45085.0,14824.0,-60173.0,358.427,-107.031,-877.85,8.059,-14.36
44910.0,14886.0,-60111.0,401.0,44910.0,14886.0,-60111.0,369.191,-112.796,-882.36,6.465,-19.01
44718.0,14932.0,-60059.0,401.0,44718.0,14932.0,-60059.0,380.283,-114.75,-885.91,4.847,-23.03
44512.0,14961.0,-60018.0,401.0,44512.0,14961.0,-60018.0,388.222,-115.778,-887.5,3.142,-26.15
44296.0,14976.0,-59986.0,409.0,44296.0,14976.0,-59986.0,395.783,-119.514,-886.52,1.485,-28.86
44073.0,14975.0,-59964.0,409.0,44073.0,14975.0,-59964.0,405.404,-120.724,-888.54,-0.279,-30.78
43845.0,14956.0,-59954.0,409.0,43845.0,14956.0,-59954.0,413.725,-119.373,-890.76,-2.392,-32.28
43615.0,14920.0,-59953.0,409.0,43615.0,14920.0,-59953.0,420.355,-118.967,-889.88,-4.33,-33.43
43384.0,14865.0,-59962.0,409.0,43384.0,14865.0,-59962.0,423.857,-119.136,-889.35,-6.795,-34.19
43153.0,14791.0,-59981.0,409.0,43153.0,14791.0,-59981.0,424.344,-119.471,-889.31,-9.195,-34.84
42921.0,14700.0,-60008.0,409.0,42921.0,14700.0,-60008.0,425.137,-122.525,-891.41,-11.597,-35.28
42690.0,14589.0,-60045.0,409.0,42690.0,14589.0,-60045.0,428.721,-125.878,-895.85,-14.239,-35.65
42460.0,14461.0,-60090.0,409.0,42460.0,14461.0,-60090.0,434.731,-128.799,-897.27,-16.772,-36.0
42233.0,14317.0,-60141.0,409.0,42233.0,14317.0,-60141.0,440.834,-134.341,-898.44,-19.364,-35.99
42008.0,14160.0,-60197.0,409.0,42008.0,14160.0,-60197.0,449.936,-139.996,-905.05,-21.598,-35.79
41790.0,13992.0,-60255.0,409.0,41790.0,13992.0,-60255.0,457.615,-147.37,-911.3,-23.551,-34.85
41578.0,13820.0,-60311.0,409.0,41578.0,13820.0,-60311.0,463.025,-157.014,-916.55,-24.863,-33.7
41376.0,13645.0,-60365.0,409.0,41376.0,13645.0,-60365.0,474.542,-165.795,-922.13,-26.257,-32.03
41187.0,13469.0,-60412.0,409.0,41187.0,13469.0,-60412.0,488.577,-173.755,-922.79,-27.358,-29.63
41012.0,13296.0,-60450.0,409.0,41012.0,13296.0,-60450.0,498.891,-183.654,-923.62,-28.513,-27.05
40855.0,13126.0,-60477.0,479.0,40855.0,13126.0,-60477.0,506.428,-192.86,-923.14,-29.428,-23.42
40717.0,12964.0,-60489.0,479.0,40717.0,12964.0,-60489.0,511.622,-196.194,-917.63,-29.977,-19.5
40599.0,12811.0,-60486.0,479.0,40599.0,12811.0,-60486.0,514.237,-197.176,-913.0,-30.447,-15.43
40501.0,12668.0,-60465.0,479.0,40501.0,12668.0,-60465.0,514.226,-198.994,-906.8,-30.781,-11.01
40421.0,12535.0,-60425.0,479.0,40421.0,12535.0,-60425.0,511.653,-198.426,-898.0,-31.477,-7.17
40357.0,12411.0,-60366.0,479.0,40357.0,12411.0,-60366.0,506.913,-195.55,-890.01,-32.1,-3.66
40305.0,12296.0,-60286.0,479.0,40305.0,12296.0,-60286.0,502.599,-191.131,-882.31,-32.764,-0.61
40261.0,12194.0,-60186.0,479.0,40261.0,12194.0,-60186.0,496.668,-187.353,-874.54,-33.044,1.56
40187.0,12033.0,-59926.0,483.0,40187.0,12033.0,-59926.0,483.38,-186.254,-866.1,-32.293,4.38
40150.0,11978.0,-59765.0,483.0,40150.0,11978.0,-59765.0,479.282,-187.914,-862.41,-31.548,4.7
40108.0,11940.0,-59585.0,483.0,40108.0,11940.0,-59585.0,476.531,-189.872,-860.76,-30.601,4.49
39873.0,11961.0,-58673.0,483.0,39873.0,11961.0,-58673.0,476.622,-208.636,-860.61,-26.853,1.5
39799.0,12006.0,-58402.0,739.0,39799.0,12006.0,-58402.0,479.983,-210.031,-858.96,-26.068,0.78
39719.0,12062.0,-58116.0,739.0,39719.0,12062.0,-58116.0,485.153,-212.037,-854.44,-25.89,0.13
39637.0,12125.0,-57816.0,739.0,39637.0,12125.0,-57816.0,488.976,-214.548,-850.08,-26.061,-0.27
39553.0,12191.0,-57506.0,739.0,39553.0,12191.0,-57506.0,491.453,-217.175,-843.86,-26.982,-0.4
39469.0,12258.0,-57186.0,739.0,39469.0,12258.0,-57186.0,495.333,-217.985,-835.1,-27.913,-0.2
39387.0,12321.0,-56860.0,739.0,39387.0,12321.0,-56860.0,498.029,-217.161,-824.64,-29.321,-0.03
39307.0,12381.0,-56528.0,739.0,39307.0,12381.0,-56528.0,499.342,-220.155,-816.84,-30.694,0.42
39229.0,12437.0,-56194.0,739.0,39229.0,12437.0,-56194.0,500.275,-224.336,-814.15,-31.972,0.94
39154.0,12487.0,-55859.0,761.0,39154.0,12487.0,-55859.0,500.6,-228.401,-810.61,-33.169,1.31
39082.0,12532.0,-55527.0,761.0,39082.0,12532.0,-55527.0,502.973,-235.409,-806.17,-34.011,1.93
39012.0,12572.0,-55200.0,761.0,39012.0,12572.0,-55200.0,502.942,-242.367,-804.57,-34.348,1.99
38943.0,12609.0,-54879.0,761.0,38943.0,12609.0,-54879.0,502.724,-248.641,-807.58,-34.329,1.91
38873.0,12643.0,-54566.0,761.0,38873.0,12643.0,-54566.0,503.67,-254.524,-812.34,-33.949,1.85
38804.0,12675.0,-54261.0,761.0,38804.0,12675.0,-54261.0,504.731,-259.396,-816.17,-33.323,1.54
38735.0,12704.0,-53966.0,761.0,38735.0,12704.0,-53966.0,506.435,-263.286,-819.88,-32.802,1.44
38667.0,12730.0,-53680.0,761.0,38667.0,12730.0,-53680.0,506.294,-263.781,-823.81,-32.254,1.27
38599.0,12751.0,-53403.0,574.0,38599.0,12751.0,-53403.0,508.993,-261.124,-825.32,-31.929,0.98
38532.0,12765.0,-53135.0,574.0,38532.0,12765.0,-53135.0,512.42,-258.477,-824.49,-32.023,0.69
38464.0,12771.0,-52874.0,574.0,38464.0,12771.0,-52874.0,510.451,-255.986,-824.35,-32.67,0.28
38395.0,12765.0,-52620.0,574.0,38395.0,12765.0,-52620.0,511.211,-248.89,-822.2,-33.901,-0.17
38326.0,12746.0,-52372.0,574.0,38326.0,12746.0,-52372.0,515.046,-240.201,-817.53,-35.703,-0.72
38256.0,12712.0,-52128.0,574.0,38256.0,12712.0,-52128.0,512.882,-233.445,-811.19,-37.899,-1.0
38187.0,12664.0,-51886.0,574.0,38187.0,12664.0,-51886.0,512.746,-227.859,-802.77,-40.274,-1.3
38118.0,12602.0,-51644.0,574.0,38118.0,12602.0,-51644.0,516.044,-223.439,-797.1,-42.992,-1.39
38050.0,12527.0,-51402.0,573.0,38050.0,12527.0,-51402.0,515.865,-220.128,-794.16,-45.75,-1.38
37982.0,12438.0,-51160.0,573.0,37982.0,12438.0,-51160.0,515.373,-217.517,-790.43,-48.326,-1.49
37915.0,12339.0,-50914.0,573.0,37915.0,12339.0,-50914.0,517.786,-215.399,-788.76,-50.669,-1.44
37849.0,12234.0,-50666.0,573.0,37849.0,12234.0,-50666.0,522.121,-217.912,-787.03,-52.337,-1.47
37783.0,12125.0,-50413.0,573.0,37783.0,12125.0,-50413.0,523.375,-224.556,-784.68,-53.647,-1.43
37717.0,12018.0,-50156.0,573.0,37717.0,12018.0,-50156.0,526.676,-231.686,-784.87,-54.263,-1.43
37652.0,11911.0,-49896.0,573.0,37652.0,11911.0,-49896.0,530.567,-239.37,-782.46,-54.607,-1.45
37587.0,11812.0,-49630.0,573.0,37587.0,11812.0,-49630.0,533.625,-250.226,-779.53,-54.026,-1.45
37523.0,11724.0,-49360.0,585.0,37523.0,11724.0,-49360.0,537.054,-264.075,-777.26,-52.906,-1.44
37460.0,11648.0,-49085.0,585.0,37460.0,11648.0,-49085.0,540.436,-275.678,-772.33,-51.046,-1.3
37398.0,11588.0,-48807.0,585.0,37398.0,11588.0,-48807.0,546.349,-285.677,-767.55,-48.733,-1.35
37337.0,11543.0,-48525.0,585.0,37337.0,11543.0,-48525.0,552.333,-295.289,-763.29,-46.371,-1.29
37280.0,11512.0,-48241.0,585.0,37280.0,11512.0,-48241.0,560.206,-299.621,-758.91,-43.865,-0.95
37225.0,11493.0,-47956.0,585.0,37225.0,11493.0,-47956.0,565.924,-299.03,-752.4,-41.773,-0.68
37176.0,11485.0,-47666.0,585.0,37176.0,11485.0,-47666.0,568.686,-294.938,-746.06,-39.725,0.51
37134.0,11485.0,-47374.0,585.0,37134.0,11485.0,-47374.0,574.738,-289.756,-742.7,-38.666,1.6
37101.0,11490.0,-47075.0,598.0,37101.0,11490.0,-47075.0,580.696,-283.659,-736.71,-38.177,3.12
37077.0,11494.0,-46770.0,598.0,37077.0,11494.0,-46770.0,583.362,-274.051,-730.45,-38.764,5.02
37061.0,11496.0,-46458.0,598.0,37061.0,11496.0,-46458.0,586.082,-264.027,-727.38,-39.864,6.69
37054.0,11495.0,-46136.0,598.0,37054.0,11495.0,-46136.0,586.457,-258.692,-723.92,-41.321,8.85
37056.0,11491.0,-45806.0,598.0,37056.0,11491.0,-45806.0,586.314,-254.911,-720.0,-43.007,10.61
37066.0,11486.0,-45466.0,598.0,37066.0,11486.0,-45466.0,586.479,-251.889,-716.24,-44.384,12.29
37081.0,11479.0,-45115.0,598.0,37081.0,11479.0,-45115.0,583.913,-252.498,-712.4,-45.991,13.82
37101.0,11474.0,-44754.0,598.0,37101.0,11474.0,-44754.0,581.675,-256.023,-710.9,-47.005,15.11
37126.0,11473.0,-44383.0,626.0,37126.0,11473.0,-44383.0,580.249,-261.344,-709.22,-47.777,16.28
37151.0,11475.0,-44001.0,626.0,37151.0,11475.0,-44001.0,576.716,-265.7,-707.05,-48.346,16.79
37173.0,11485.0,-43610.0,626.0,37173.0,11485.0,-43610.0,571.63,-271.105,-707.48,-48.244,16.81
37191.0,11503.0,-43210.0,626.0,37191.0,11503.0,-43210.0,570.163,-280.167,-710.0,-47.863,16.21
37202.0,11531.0,-42802.0,626.0,37202.0,11531.0,-42802.0,567.243,-291.764,-711.9,-47.022,15.19
37205.0,11572.0,-42386.0,626.0,37205.0,11572.0,-42386.0,561.877,-300.99,-711.18,-45.644,14.06
37197.0,11625.0,-41963.0,626.0,37197.0,11625.0,-41963.0,558.011,-308.417,-710.68,-44.338,12.46
37179.0,11688.0,-41534.0,626.0,37179.0,11688.0,-41534.0,554.948,-315.356,-710.72,-43.106,10.71
37149.0,11760.0,-41101.0,657.0,37149.0,11760.0,-41101.0,554.507,-319.339,-710.55,-42.059,8.56
37107.0,11837.0,-40665.0,657.0,37107.0,11837.0,-40665.0,556.607,-320.889,-710.49,-41.215,6.29
37053.0,11917.0,-40227.0,657.0,37053.0,11917.0,-40227.0,558.09,-320.875,-710.49,-40.704,4.15
36987.0,11999.0,-39789.0,657.0,36987.0,11999.0,-39789.0,556.682,-319.322,-708.24,-40.412,1.89
36910.0,12079.0,-39351.0,657.0,36910.0,12079.0,-39351.0,555.05,-316.601,-703.7,-40.567,-0.23
36822.0,12154.0,-38916.0,657.0,36822.0,12154.0,-38916.0,555.897,-312.933,-699.74,-40.989,-2.48
36722.0,12222.0,-38485.0,657.0,36722.0,12222.0,-38485.0,555.971,-306.02,-696.18,-41.504,-4.99
36344.0,12363.0,-37234.0,689.0,36344.0,12363.0,-37234.0,541.243,-288.822,-692.32,-44.782,-13.23
36189.0,12384.0,-36834.0,689.0,36189.0,12384.0,-36834.0,538.12,-285.816,-692.7,-46.297,-16.31
36018.0,12390.0,-36444.0,689.0,36018.0,12390.0,-36444.0,532.358,-282.308,-692.79,-47.759,-19.57
35830.0,12379.0,-36064.0,689.0,35830.0,12379.0,-36064.0,526.255,-281.252,-692.99,-49.609,-23.22
35622.0,12354.0,-35695.0,689.0,35622.0,12354.0,-35695.0,521.124,-279.864,-693.11,-51.043,-27.42
35393.0,12313.0,-35336.0,689.0,35393.0,12313.0,-35336.0,516.025,-280.08,-695.57,-52.941,-32.0
35140.0,12255.0,-34988.0,689.0,35140.0,12255.0,-34988.0,513.752,-282.59,-700.23,-54.684,-36.91
34863.0,12182.0,-34651.0,733.0,34863.0,12182.0,-34651.0,514.159,-286.546,-706.61,-56.321,-41.98
34561.0,12093.0,-34324.0,733.0,34561.0,12093.0,-34324.0,514.347,-292.198,-712.56,-58.255,-47.27
34235.0,11989.0,-34008.0,733.0,34235.0,11989.0,-34008.0,514.583,-297.116,-718.13,-59.931,-52.65
33883.0,11869.0,-33702.0,733.0,33883.0,11869.0,-33702.0,517.591,-301.507,-723.81,-61.762,-58.16
33508.0,11735.0,-33406.0,733.0,33508.0,11735.0,-33406.0,523.02,-305.931,-729.36,-63.445,-63.34
33113.0,11587.0,-33118.0,733.0,33113.0,11587.0,-33118.0,530.244,-310.271,-737.21,-64.801,-67.93
31828.0,11086.0,-32295.0,781.0,31828.0,11086.0,-32295.0,540.523,-326.349,-748.37,-68.183,-79.01
31373.0,10899.0,-32031.0,781.0,31373.0,10899.0,-32031.0,540.627,-327.331,-749.54,-69.527,-81.99
30908.0,10705.0,-31770.0,781.0,30908.0,10705.0,-31770.0,540.0,-330.895,-748.17,-70.509,-84.39
30432.0,10503.0,-31510.0,781.0,30432.0,10503.0,-31510.0,535.801,-334.469,-745.04,-71.781,-86.95
29945.0,10296.0,-31252.0,781.0,29945.0,10296.0,-31252.0,530.911,-334.922,-742.34,-72.419,-89.49
29447.0,10086.0,-30993.0,781.0,29447.0,10086.0,-30993.0,526.047,-338.134,-742.37,-72.85,-92.04
28936.0,9875.0,-30733.0,781.0,28936.0,9875.0,-30733.0,520.633,-341.738,-739.78,-73.136,-94.88
28412.0,9662.0,-30472.0,781.0,28412.0,9662.0,-30472.0,517.747,-344.648,-736.77,-73.258,-97.85
27873.0,9447.0,-30209.0,832.0,27873.0,9447.0,-30209.0,512.992,-345.575,-737.03,-73.699,-101.01
27317.0,9228.0,-29943.0,832.0,27317.0,9228.0,-29943.0,506.19,-344.06,-739.46,-74.159,-104.59
26743.0,9007.0,-29674.0,832.0,26743.0,9007.0,-29674.0,503.59,-343.27,-746.12,-74.632,-108.41
26150.0,8783.0,-29402.0,832.0,26150.0,8783.0,-29402.0,504.486,-345.121,-754.62,-74.995,-112.4
25539.0,8559.0,-29127.0,832.0,25539.0,8559.0,-29127.0,505.49,-346.775,-762.19,-75.059,-116.46
24909.0,8334.0,-28849.0,832.0,24909.0,8334.0,-28849.0,506.923,-345.759,-769.69,-74.979,-120.38
24262.0,8109.0,-28567.0,832.0,24262.0,8109.0,-28567.0,509.015,-347.536,-777.2,-74.886,-124.28
23599.0,7883.0,-28282.0,832.0,23599.0,7883.0,-28282.0,509.035,-349.967,-787.07,-74.819,-127.92
22920.0,7656.0,-27996.0,896.0,22920.0,7656.0,-27996.0,511.519,-351.825,-799.19,-74.781,-131.54
22226.0,7426.0,-27709.0,896.0,22226.0,7426.0,-27709.0,516.531,-353.961,-810.61,-74.715,-135.09
21518.0,7197.0,-27423.0,896.0,21518.0,7197.0,-27423.0,517.794,-355.848,-819.37,-74.08,-138.31
20796.0,6970.0,-27138.0,896.0,20796.0,6970.0,-27138.0,518.177,-360.001,-825.89,-73.278,-141.76
20061.0,6745.0,-26855.0,896.0,20061.0,6745.0,-26855.0,518.595,-361.628,-830.59,-72.158,-144.95
19314.0,6523.0,-26574.0,896.0,19314.0,6523.0,-26574.0,518.241,-362.69,-835.66,-70.864,-148.07
18554.0,6302.0,-26296.0,896.0,18554.0,6302.0,-26296.0,517.684,-362.131,-843.52,-69.826,-151.33
17780.0,6083.0,-26021.0,896.0,17780.0,6083.0,-26021.0,516.859,-358.733,-851.22,-68.716,-154.49
16994.0,5863.0,-25750.0,1164.0,16994.0,5863.0,-25750.0,515.919,-358.037,-856.01,-67.954,-157.64
16195.0,5641.0,-25483.0,1164.0,16195.0,5641.0,-25483.0,515.073,-355.079,-861.15,-67.512,-160.94
15383.0,5413.0,-25220.0,1164.0,15383.0,5413.0,-25220.0,514.507,-351.624,-869.18,-67.563,-164.27
14557.0,5179.0,-24962.0,1164.0,14557.0,5179.0,-24962.0,511.83,-346.834,-877.05,-67.904,-167.61
13715.0,4937.0,-24708.0,1164.0,13715.0,4937.0,-24708.0,509.55,-339.938,-886.86,-68.55,-171.42
12858.0,4687.0,-24460.0,1164.0,12858.0,4687.0,-24460.0,510.589,-336.918,-901.49,-69.095,-175.18
11986.0,4430.0,-24216.0,1164.0,11986.0,4430.0,-24216.0,509.294,-332.487,-917.89,-69.626,-178.83
11098.0,4165.0,-23978.0,1164.0,11098.0,4165.0,-23978.0,505.347,-325.61,-931.08,-70.088,-182.59
10198.0,3894.0,-23746.0,1118.0,10198.0,3894.0,-23746.0,502.371,-322.441,-944.04,-70.387,-185.65
9288.0,3618.0,-23520.0,1118.0,9288.0,3618.0,-23520.0,499.942,-319.823,-962.38,-70.52,-188.45
8369.0,3337.0,-23301.0,1118.0,8369.0,3337.0,-23301.0,499.638,-316.399,-977.87,-70.548,-190.93
7445.0,3055.0,-23089.0,1118.0,7445.0,3055.0,-23089.0,501.412,-315.148,-992.25,-69.969,-192.9
6517.0,2774.0,-22884.0,1118.0,6517.0,2774.0,-22884.0,504.61,-313.255,-1007.54,-69.122,-194.51
5588.0,2495.0,-22685.0,1118.0,5588.0,2495.0,-22685.0,509.097,-312.355,-1017.64,-67.984,-195.72
4660.0,2221.0,-22490.0,1118.0,4660.0,2221.0,-22490.0,510.029,-313.093,-1025.58,-66.515,-196.28
3735.0,1950.0,-22301.0,1118.0,3735.0,1950.0,-22301.0,507.6,-312.401,-1032.33,-65.266,-196.51
2813.0,1684.0,-22115.0,1138.0,2813.0,1684.0,-22115.0,505.332,-313.2,-1039.25,-63.914,-196.61
1895.0,1422.0,-21933.0,1138.0,1895.0,1422.0,-21933.0,505.125,-313.597,-1044.31,-62.614,-196.63
977.0,1163.0,-21755.0,1138.0,977.0,1163.0,-21755.0,499.651,-310.857,-1049.44,-61.397,-197.04
56.0,909.0,-21581.0,1138.0,56.0,909.0,-21581.0,486.635,-308.533,-1057.89,-60.085,-197.94
-869.0,657.0,-21410.0,1138.0,-869.0,657.0,-21410.0,472.772,-304.521,-1063.81,-58.908,-199.34
-1805.0,407.0,-21242.0,1138.0,-1805.0,407.0,-21242.0,458.164,-298.482,-1069.49,-58.017,-201.65
-2754.0,157.0,-21078.0,1138.0,-2754.0,157.0,-21078.0,446.938,-291.502,-1080.77,-57.506,-204.43
-3716.0,-96.0,-20919.0,1138.0,-3716.0,-96.0,-20919.0,437.271,-283.129,-1094.1,-57.616,-207.55
-4692.0,-356.0,-20764.0,1130.0,-4692.0,-356.0,-20764.0,428.037,-270.909,-1104.08,-58.082,-210.84
-5680.0,-624.0,-20616.0,1130.0,-5680.0,-624.0,-20616.0,420.451,-254.941,-1114.0,-58.87,-213.59
-6677.0,-898.0,-20474.0,1130.0,-6677.0,-898.0,-20474.0,411.493,-242.813,-1124.45,-59.702,-216.07
-7681.0,-1179.0,-20338.0,1130.0,-7681.0,-1179.0,-20338.0,408.004,-231.751,-1132.03,-60.372,-217.93
-8688.0,-1465.0,-20210.0,1130.0,-8688.0,-1465.0,-20210.0,407.482,-220.255,-1139.49,-60.784,-219.17
-9695.0,-1751.0,-20090.0,1130.0,-9695.0,-1751.0,-20090.0,407.438,-211.636,-1144.87,-60.652,-220.07
-10700.0,-2035.0,-19978.0,1130.0,-10700.0,-2035.0,-19978.0,408.644,-202.803,-1147.55,-60.063,-220.07
-11697.0,-2316.0,-19874.0,1130.0,-11697.0,-2316.0,-19874.0,403.134,-193.055,-1148.53,-59.194,-219.22
-12685.0,-2591.0,-19777.0,1129.0,-12685.0,-2591.0,-19777.0,395.852,-187.554,-1149.74,-57.947,-217.57
-13656.0,-2859.0,-19690.0,1129.0,-13656.0,-2859.0,-19690.0,393.065,-188.168,-1153.56,-56.68,-214.87
-14612.0,-3118.0,-19611.0,1129.0,-14612.0,-3118.0,-19611.0,390.617,-188.961,-1157.21,-55.242,-212.19
-15553.0,-3368.0,-19540.0,1129.0,-15553.0,-3368.0,-19540.0,383.704,-189.874,-1160.6,-53.799,-209.35
-16479.0,-3611.0,-19479.0,1129.0,-16479.0,-3611.0,-19479.0,373.53,-187.685,-1164.55,-52.749,-206.82
-17395.0,-3848.0,-19425.0,1129.0,-17395.0,-3848.0,-19425.0,363.741,-182.357,-1168.72,-51.799,-204.75
-18298.0,-4080.0,-19379.0,1129.0,-18298.0,-4080.0,-19379.0,354.371,-177.77,-1173.15,-51.219,-202.44
-19192.0,-4311.0,-19342.0,1129.0,-19192.0,-4311.0,-19342.0,345.487,-171.402,-1177.81,-51.231,-200.69
-20076.0,-4543.0,-19313.0,1134.0,-20076.0,-4543.0,-19313.0,335.454,-158.543,-1182.83,-51.482,-198.85
-20952.0,-4778.0,-19293.0,1134.0,-20952.0,-4778.0,-19293.0,324.443,-142.493,-1185.68,-52.355,-197.38
-21823.0,-5016.0,-19281.0,1134.0,-21823.0,-5016.0,-19281.0,313.03,-126.405,-1186.25,-53.085,-196.25
-22688.0,-5254.0,-19276.0,1134.0,-22688.0,-5254.0,-19276.0,301.009,-109.574,-1189.86,-53.265,-195.18
-23548.0,-5490.0,-19278.0,1134.0,-23548.0,-5490.0,-19278.0,290.457,-93.83,-1193.62,-53.064,-194.11
