theta,phi,psi,altitude,vx,vy,vz,accelx,accely,accelz,yaw1,yaw2
-321.0,-5.0,4450.0,225.0,0.0,0.0,0.0,44.447,-17.811,-997.7,0.16,-0.1
-320.0,-5.0,4451.0,225.0,0.0,0.0,0.0,44.432,-18.017,-997.38,0.287,-0.1
-320.0,-5.0,4452.0,225.0,0.0,0.0,0.0,44.355,-14.838,-994.57,0.426,-0.1
-320.0,-5.0,4453.0,225.0,0.0,0.0,0.0,41.988,-15.105,-994.86,0.307,-0.24
-321.0,-5.0,4454.0,225.0,0.0,0.0,0.0,42.139,-15.628,-997.74,0.41,-0.2
-321.0,-5.0,4454.0,225.0,0.0,0.0,0.0,42.676,-15.388,-997.48,0.345,-0.26
-323.0,-5.0,4455.0,225.0,0.0,0.0,0.0,40.084,-15.345,-997.01,0.308,-0.32
-324.0,-5.0,4456.0,225.0,0.0,0.0,0.0,40.244,-15.306,-997.25,0.22,-0.26
-326.0,-6.0,4457.0,225.0,0.0,0.0,0.0,40.886,-15.432,-999.57,0.266,-0.51
-327.0,-6.0,4457.0,225.0,0.0,0.0,0.0,40.777,-17.875,-1001.88,0.184,-0.37
-328.0,-5.0,4457.0,225.0,0.0,0.0,0.0,40.862,-20.213,-1001.22,0.278,-0.28
-328.0,-4.0,4458.0,225.0,0.0,0.0,0.0,40.855,-19.717,-1000.94,0.423,-0.15
-328.0,-4.0,4458.0,225.0,0.0,0.0,0.0,40.916,-19.499,-1001.12,0.33,0.01
-328.0,-3.0,4459.0,225.0,0.0,0.0,0.0,40.87,-19.716,-1001.06,0.406,-0.08
-328.0,-2.0,4460.0,225.0,0.0,0.0,0.0,40.691,-19.59,-998.69,0.329,-0.11
-329.0,-1.0,4462.0,225.0,0.0,0.0,0.0,45.02,-19.454,-996.85,0.367,-0.21
-329.0,0.0,4462.0,225.0,0.0,0.0,0.0,41.952,-19.389,-997.21,0.359,-0.24
-329.0,0.0,4462.0,225.0,0.0,0.0,0.0,41.655,-19.334,-997.04,0.344,-0.17
-328.0,0.0,4462.0,225.0,0.0,0.0,0.0,44.769,-19.342,-997.03,0.352,-0.04
-328.0,1.0,4463.0,225.0,0.0,0.0,0.0,44.532,-19.343,-997.03,0.346,-0.12
-327.0,2.0,4464.0,225.0,0.0,0.0,0.0,44.164,-19.356,-997.05,0.347,-0.05
-327.0,2.0,4465.0,225.0,0.0,0.0,0.0,44.44,-17.039,-997.08,0.353,-0.12
-327.0,2.0,4466.0,225.0,0.0,0.0,0.0,44.445,-14.776,-997.13,0.349,-0.27
-328.0,2.0,4467.0,225.0,0.0,0.0,0.0,42.095,-15.36,-997.17,0.348,-0.18
-329.0,1.0,4468.0,225.0,0.0,0.0,0.0,39.731,-15.658,-997.2,0.205,-0.25
-329.0,1.0,4469.0,225.0,0.0,0.0,0.0,40.347,-15.511,-997.19,0.254,-0.18
-329.0,0.0,4469.0,225.0,0.0,0.0,0.0,40.676,-15.57,-997.19,0.191,-0.17
