theta,phi,psi,altitude,vx,vy,vz,accelx,accely,accelz,yaw1,yaw2
-844.0,968.0,120758.0,223.0,-844.0,968.0,120758.0,8.499,-26.825,-981.71,0.276,-0.03
-844.0,969.0,120758.0,223.0,-844.0,969.0,120758.0,6.08,-26.231,-981.77,0.278,-0.03
-844.0,970.0,120759.0,223.0,-844.0,970.0,120759.0,3.71,-25.947,-981.82,0.274,0.15
-844.0,971.0,120760.0,223.0,-844.0,971.0,120760.0,4.639,-26.199,-981.8,0.283,-0.0
-845.0,971.0,120760.0,223.0,-845.0,971.0,120760.0,4.482,-26.264,-981.8,0.133,-0.04
-846.0,971.0,120761.0,223.0,-846.0,971.0,120761.0,4.532,-26.29,-981.8,0.183,-0.09
-846.0,971.0,120761.0,223.0,-846.0,971.0,120761.0,4.524,-26.338,-981.8,0.121,0.16
-845.0,972.0,120762.0,223.0,-845.0,972.0,120762.0,4.559,-26.367,-981.8,0.203,0.12
-845.0,973.0,120762.0,223.0,-845.0,973.0,120762.0,4.488,-26.308,-979.41,0.355,0.13
-845.0,973.0,120763.0,223.0,-845.0,973.0,120763.0,4.418,-26.25,-977.08,0.263,0.05
-845.0,974.0,120763.0,223.0,-845.0,974.0,120763.0,4.338,-26.181,-975.28,0.331,0.05
