theta,phi,psi,altitude,vx,vy,vz,accelx,accely,accelz,yaw1,yaw2
-1392.0,-85476.0,119830.0,409.0,-1392.0,-85476.0,119830.0,-4.677,1020.812,-79.03,-0.057,-0.59
-1392.0,-85475.0,119833.0,409.0,-1392.0,-85475.0,119833.0,-4.637,1020.449,-80.77,0.218,-0.65
-1393.0,-85474.0,119836.0,409.0,-1393.0,-85474.0,119836.0,-4.67,1020.084,-79.87,0.356,-0.54
-1393.0,-85471.0,119838.0,409.0,-1393.0,-85471.0,119838.0,-4.571,1020.42,-79.74,0.592,-0.43
-1393.0,-85468.0,119841.0,409.0,-1393.0,-85468.0,119841.0,-4.409,1018.257,-79.81,0.65,-0.45
-1392.0,-85465.0,119843.0,409.0,-1392.0,-85465.0,119843.0,-4.171,1018.544,-82.17,0.586,-0.4
-1392.0,-85463.0,119845.0,409.0,-1392.0,-85463.0,119845.0,-4.046,1021.701,-82.17,0.538,-0.51
-1392.0,-85461.0,119848.0,409.0,-1392.0,-85461.0,119848.0,-4.115,1021.827,-79.23,0.509,-0.64
-1392.0,-85459.0,119851.0,409.0,-1392.0,-85459.0,119851.0,-4.24,1019.257,-77.08,0.555,-0.54
-1391.0,-85455.0,119857.0,409.0,-1391.0,-85455.0,119857.0,-4.437,1017.648,-75.56,0.558,-0.54
-1390.0,-85455.0,119860.0,409.0,-1390.0,-85455.0,119860.0,-4.548,1017.827,-73.54,0.26,-0.53
-1390.0,-85455.0,119863.0,409.0,-1390.0,-85455.0,119863.0,-4.66,1017.452,-71.0,0.36,-0.58
-1390.0,-85457.0,119866.0,409.0,-1390.0,-85457.0,119866.0,-4.653,1017.213,-71.67,0.089,-0.57
-1389.0,-85458.0,119868.0,409.0,-1389.0,-85458.0,119868.0,-4.669,1014.586,-71.9,0.021,-0.42
-1389.0,-85460.0,119871.0,409.0,-1389.0,-85460.0,119871.0,-2.323,1012.053,-71.66,-0.075,-0.47
-1388.0,-85464.0,119873.0,409.0,-1388.0,-85464.0,119873.0,-2.375,1014.767,-71.76,-0.448,-0.41
-1388.0,-85467.0,119875.0,409.0,-1388.0,-85467.0,119875.0,-5.216,1017.142,-74.24,-0.375,-0.49
-1387.0,-85470.0,119879.0,409.0,-1387.0,-85470.0,119879.0,-4.995,1013.922,-74.14,-0.379,-0.64
-1387.0,-85473.0,119881.0,409.0,-1387.0,-85473.0,119881.0,-4.595,1011.279,-73.53,-0.214,-0.41
-1386.0,-85475.0,119884.0,409.0,-1386.0,-85475.0,119884.0,-2.428,1014.27,-73.78,-0.177,-0.52
-1385.0,-85477.0,119886.0,409.0,-1385.0,-85477.0,119886.0,-0.11,1016.916,-71.34,-0.033,-0.39
-1385.0,-85478.0,119888.0,409.0,-1385.0,-85478.0,119888.0,-2.993,1016.214,-73.84,-0.058,-0.46
-1385.0,-85479.0,119891.0,409.0,-1385.0,-85479.0,119891.0,-5.451,1018.415,-76.8,-0.014,-0.65
-1385.0,-85480.0,119894.0,409.0,-1385.0,-85480.0,119894.0,-4.708,1021.183,-76.0,0.154,-0.56
-1385.0,-85480.0,119897.0,409.0,-1385.0,-85480.0,119897.0,-4.439,1020.875,-75.76,0.152,-0.61
-1384.0,-85479.0,119900.0,409.0,-1384.0,-85479.0,119900.0,-2.103,1020.727,-78.23,0.342,-0.54
-1383.0,-85477.0,119903.0,409.0,-1383.0,-85477.0,119903.0,0.36,1020.996,-80.51,0.451,-0.53
-1382.0,-85475.0,119906.0,409.0,-1382.0,-85475.0,119906.0,-2.572,1021.175,-79.98,0.499,-0.58
-1382.0,-85473.0,119909.0,409.0,-1382.0,-85473.0,119909.0,-5.167,1021.314,-79.69,0.469,-0.58
-1382.0,-85471.0,119912.0,409.0,-1382.0,-85471.0,119912.0,-4.423,1021.333,-79.87,0.482,-0.56
-1381.0,-85469.0,119914.0,409.0,-1381.0,-85469.0,119914.0,-1.813,1018.988,-79.73,0.412,-0.56
-1380.0,-85467.0,119917.0,409.0,-1380.0,-85467.0,119917.0,0.311,1016.627,-79.65,0.445,-0.56
-1379.0,-85465.0,119920.0,409.0,-1379.0,-85465.0,119920.0,-2.656,1017.134,-79.7,0.474,-0.56
-1379.0,-85465.0,119923.0,409.0,-1379.0,-85465.0,119923.0,-5.396,1015.068,-77.33,0.31,-0.57
-1379.0,-85465.0,119926.0,409.0,-1379.0,-85465.0,119926.0,-4.744,1012.527,-74.93,0.212,-0.56
-1380.0,-85465.0,119929.0,409.0,-1380.0,-85465.0,119929.0,-4.495,1012.962,-75.52,0.056,-0.56
-1380.0,-85466.0,119932.0,409.0,-1380.0,-85466.0,119932.0,-4.643,1013.082,-75.84,-0.024,-0.56
-1380.0,-85467.0,119935.0,409.0,-1380.0,-85467.0,119935.0,-4.622,1012.775,-75.67,0.057,-0.56
-1381.0,-85468.0,119937.0,409.0,-1381.0,-85468.0,119937.0,-6.989,1012.663,-75.76,0.042,-0.42
-1381.0,-85469.0,119939.0,409.0,-1381.0,-85469.0,119939.0,-9.367,1012.623,-73.4,-0.055,-0.33
-1382.0,-85472.0,119940.0,409.0,-1382.0,-85472.0,119940.0,-8.879,1012.629,-71.07,-0.171,-0.32
-1383.0,-85475.0,119942.0,409.0,-1383.0,-85475.0,119942.0,-6.202,1012.534,-71.6,-0.362,-0.34
-1384.0,-85479.0,119945.0,409.0,-1384.0,-85479.0,119945.0,-4.092,1012.525,-71.87,-0.422,-0.56
-1385.0,-85482.0,119948.0,409.0,-1385.0,-85482.0,119948.0,-4.712,1012.575,-71.71,-0.192,-0.62
-1385.0,-85483.0,119951.0,409.0,-1385.0,-85483.0,119951.0,-4.98,1014.859,-74.19,-0.118,-0.6
-1386.0,-85484.0,119954.0,409.0,-1386.0,-85484.0,119954.0,-4.695,1017.088,-76.56,0.094,-0.59
-1386.0,-85483.0,119956.0,409.0,-1386.0,-85483.0,119956.0,-4.622,1016.493,-78.37,0.291,-0.51
-1386.0,-85482.0,119959.0,409.0,-1386.0,-85482.0,119959.0,-4.506,1016.318,-77.99,0.275,-0.55
-1386.0,-85481.0,119962.0,409.0,-1386.0,-85481.0,119962.0,-4.492,1016.776,-75.24,0.47,-0.59
-1386.0,-85479.0,119965.0,409.0,-1386.0,-85479.0,119965.0,-1.935,1016.868,-77.83,0.503,-0.57
-1387.0,-85477.0,119968.0,409.0,-1387.0,-85477.0,119968.0,-1.844,1019.397,-80.69,0.442,-0.56
-1387.0,-85475.0,119971.0,409.0,-1387.0,-85475.0,119971.0,-4.772,1021.978,-79.97,0.494,-0.56
-1386.0,-85473.0,119974.0,409.0,-1386.0,-85473.0,119974.0,-4.534,1021.599,-79.72,0.422,-0.56
-1386.0,-85472.0,119977.0,409.0,-1386.0,-85472.0,119977.0,-4.126,1019.015,-79.79,0.432,-0.57
-1385.0,-85470.0,119979.0,409.0,-1385.0,-85470.0,119979.0,-4.476,1019.283,-77.4,0.475,-0.57
-1385.0,-85469.0,119982.0,409.0,-1385.0,-85469.0,119982.0,-4.537,1022.065,-75.11,0.456,-0.56
-1385.0,-85468.0,119985.0,409.0,-1385.0,-85468.0,119985.0,-4.588,1021.58,-75.68,0.448,-0.56
-1386.0,-85467.0,119988.0,409.0,-1386.0,-85467.0,119988.0,-4.572,1020.867,-76.0,0.311,-0.56
-1385.0,-85467.0,119991.0,409.0,-1385.0,-85467.0,119991.0,-4.601,1020.902,-75.82,0.21,-0.56
-1385.0,-85468.0,119994.0,409.0,-1385.0,-85468.0,119994.0,-4.596,1020.683,-75.86,0.054,-0.56
-1385.0,-85469.0,119996.0,409.0,-1385.0,-85469.0,119996.0,-4.59,1018.229,-75.81,-0.018,-0.42
-1385.0,-85470.0,119998.0,409.0,-1385.0,-85470.0,119998.0,-2.22,1015.771,-75.74,0.053,-0.47
-1385.0,-85471.0,120001.0,409.0,-1385.0,-85471.0,120001.0,0.124,1018.582,-75.74,0.037,-0.41
-1385.0,-85472.0,120003.0,409.0,-1385.0,-85472.0,120003.0,-2.926,1018.854,-73.41,0.091,-0.49
-1385.0,-85473.0,120006.0,409.0,-1385.0,-85473.0,120006.0,-5.676,1015.865,-71.07,0.069,-0.5
-1385.0,-85474.0,120008.0,409.0,-1385.0,-85474.0,120008.0,-4.934,1016.166,-71.65,0.036,-0.46
-1385.0,-85475.0,120010.0,409.0,-1385.0,-85475.0,120010.0,-4.684,1016.672,-71.96,0.197,-0.46
-1385.0,-85476.0,120013.0,409.0,-1385.0,-85476.0,120013.0,-4.788,1014.164,-74.13,0.156,-0.47
-1385.0,-85475.0,120016.0,409.0,-1385.0,-85475.0,120016.0,-4.67,1014.305,-76.51,0.215,-0.6
-1385.0,-85475.0,120019.0,409.0,-1385.0,-85475.0,120019.0,-4.643,1017.319,-75.97,0.279,-0.56
-1385.0,-85476.0,120022.0,409.0,-1385.0,-85476.0,120022.0,-4.601,1017.226,-75.68,0.074,-0.62
-1385.0,-85475.0,120025.0,409.0,-1385.0,-85475.0,120025.0,-4.564,1016.85,-75.82,0.228,-0.54
-1385.0,-85476.0,120027.0,409.0,-1385.0,-85476.0,120027.0,-4.418,1017.052,-78.17,0.08,-0.53
-1384.0,-85476.0,120030.0,409.0,-1384.0,-85476.0,120030.0,-4.363,1017.032,-78.13,0.003,-0.58
-1384.0,-85476.0,120033.0,409.0,-1384.0,-85476.0,120033.0,-4.432,1017.131,-75.19,0.25,-0.57
-1383.0,-85476.0,120036.0,409.0,-1383.0,-85476.0,120036.0,-4.417,1017.013,-75.48,0.227,-0.56
-1383.0,-85475.0,120039.0,409.0,-1383.0,-85475.0,120039.0,-4.422,1016.916,-75.96,0.466,-0.57
-1383.0,-85473.0,120042.0,409.0,-1383.0,-85473.0,120042.0,-4.465,1016.846,-75.74,0.568,-0.56
-1382.0,-85470.0,120048.0,409.0,-1382.0,-85470.0,120048.0,-4.541,1016.876,-75.77,0.464,-0.57
-1382.0,-85470.0,120051.0,409.0,-1382.0,-85470.0,120051.0,-4.57,1016.987,-75.8,0.28,-0.56
-1382.0,-85470.0,120054.0,409.0,-1382.0,-85470.0,120054.0,-4.59,1017.112,-75.78,0.194,-0.56
-1382.0,-85471.0,120057.0,409.0,-1382.0,-85471.0,120057.0,-4.599,1017.195,-75.78,0.078,-0.56
-1383.0,-85472.0,120059.0,409.0,-1383.0,-85472.0,120059.0,-4.599,1017.194,-75.79,-0.014,-0.56
-1383.0,-85473.0,120062.0,409.0,-1383.0,-85473.0,120062.0,-4.579,1019.441,-75.83,0.044,-0.56
-1384.0,-85474.0,120065.0,409.0,-1384.0,-85474.0,120065.0,-4.556,1021.554,-75.88,-0.108,-0.56
-1384.0,-85475.0,120068.0,409.0,-1384.0,-85475.0,120068.0,-4.55,1020.759,-75.87,-0.006,-0.56
-1385.0,-85477.0,120071.0,409.0,-1385.0,-85477.0,120071.0,-4.543,1020.25,-75.86,-0.091,-0.56
-1385.0,-85478.0,120074.0,409.0,-1385.0,-85478.0,120074.0,-4.536,1020.262,-75.87,-0.038,-0.56
-1386.0,-85478.0,120077.0,409.0,-1386.0,-85478.0,120077.0,-6.908,1020.163,-75.91,0.126,-0.56
-1387.0,-85479.0,120079.0,409.0,-1387.0,-85479.0,120079.0,-6.933,1020.266,-73.52,0.043,-0.56
-1387.0,-85480.0,120082.0,409.0,-1387.0,-85480.0,120082.0,-4.013,1022.651,-73.56,0.108,-0.56
-1387.0,-85480.0,120085.0,409.0,-1387.0,-85480.0,120085.0,-4.2,1022.66,-76.49,0.181,-0.56
-1386.0,-85481.0,120088.0,409.0,-1386.0,-85481.0,120088.0,-4.702,1019.986,-76.16,0.116,-0.56
-1386.0,-85480.0,120091.0,409.0,-1386.0,-85480.0,120091.0,-4.507,1020.462,-75.69,0.372,-0.56
-1387.0,-85479.0,120094.0,409.0,-1387.0,-85479.0,120094.0,-6.927,1021.107,-75.96,0.381,-0.56
-1387.0,-85478.0,120097.0,409.0,-1387.0,-85478.0,120097.0,-6.77,1020.933,-78.29,0.374,-0.56
-1387.0,-85476.0,120100.0,409.0,-1387.0,-85476.0,120100.0,-3.818,1020.961,-80.6,0.403,-0.56
-1387.0,-85475.0,120102.0,409.0,-1387.0,-85475.0,120102.0,-4.115,1018.673,-79.93,0.303,-0.56
-1386.0,-85474.0,120105.0,409.0,-1386.0,-85474.0,120105.0,-4.609,1016.449,-79.61,0.331,-0.56
-1386.0,-85472.0,120108.0,409.0,-1386.0,-85472.0,120108.0,-4.395,1016.982,-79.79,0.379,-0.56
-1386.0,-85470.0,120111.0,409.0,-1386.0,-85470.0,120111.0,-4.522,1017.308,-77.35,0.499,-0.56
-1386.0,-85470.0,120114.0,409.0,-1386.0,-85470.0,120114.0,-6.946,1017.159,-75.07,0.3,-0.56
-1387.0,-85469.0,120117.0,409.0,-1387.0,-85469.0,120117.0,-9.28,1017.098,-75.69,0.419,-0.56
-1388.0,-85469.0,120120.0,409.0,-1388.0,-85469.0,120120.0,-8.653,1019.333,-76.04,0.119,-0.56
-1388.0,-85470.0,120123.0,409.0,-1388.0,-85470.0,120123.0,-5.979,1019.212,-75.82,0.106,-0.56
-1388.0,-85470.0,120126.0,409.0,-1388.0,-85470.0,120126.0,-3.836,1018.585,-75.81,0.145,-0.56
-1388.0,-85471.0,120128.0,409.0,-1388.0,-85471.0,120128.0,-4.359,1021.087,-75.86,-0.032,-0.56
-1388.0,-85472.0,120131.0,409.0,-1388.0,-85472.0,120131.0,-4.675,1020.891,-75.88,0.103,-0.56
-1389.0,-85473.0,120134.0,409.0,-1389.0,-85473.0,120134.0,-6.867,1020.304,-75.9,0.018,-0.56
-1389.0,-85474.0,120137.0,409.0,-1389.0,-85474.0,120137.0,-6.87,1020.448,-75.91,0.051,-0.56
-1389.0,-85474.0,120140.0,409.0,-1389.0,-85474.0,120140.0,-3.951,1020.307,-75.86,0.227,-0.56
-1389.0,-85473.0,120143.0,409.0,-1389.0,-85473.0,120143.0,-4.246,1020.353,-75.86,0.288,-0.56
-1388.0,-85472.0,120148.0,409.0,-1388.0,-85472.0,120148.0,-4.498,1020.502,-75.86,0.296,-0.42
-1389.0,-85473.0,120150.0,409.0,-1389.0,-85473.0,120150.0,-4.65,1018.405,-73.43,0.197,-0.47
-1388.0,-85474.0,120152.0,409.0,-1388.0,-85474.0,120152.0,-4.705,1018.702,-71.09,0.09,-0.41
-1388.0,-85475.0,120155.0,409.0,-1388.0,-85475.0,120155.0,-4.726,1021.693,-71.74,0.18,-0.49
-1388.0,-85476.0,120158.0,409.0,-1388.0,-85476.0,120158.0,-4.737,1021.474,-72.04,0.097,-0.64
-1388.0,-85477.0,120161.0,409.0,-1388.0,-85477.0,120161.0,-4.793,1018.654,-71.82,0.033,-0.55
-1387.0,-85479.0,120164.0,409.0,-1387.0,-85479.0,120164.0,-4.825,1016.491,-71.82,0.089,-0.61
-1387.0,-85480.0,120167.0,409.0,-1387.0,-85480.0,120167.0,-4.715,1016.81,-74.21,-0.025,-0.54
-1387.0,-85480.0,120170.0,409.0,-1387.0,-85480.0,120170.0,-4.582,1016.922,-76.57,0.216,-0.53
-1387.0,-85480.0,120173.0,409.0,-1387.0,-85480.0,120173.0,-4.552,1014.283,-75.92,0.186,-0.58
-1387.0,-85480.0,120176.0,409.0,-1387.0,-85480.0,120176.0,-4.519,1011.988,-75.57,0.197,-0.57
-1387.0,-85480.0,120179.0,409.0,-1387.0,-85480.0,120179.0,-4.478,1012.541,-75.75,0.125,-0.56
-1387.0,-85481.0,120182.0,409.0,-1387.0,-85481.0,120182.0,-4.391,1012.819,-78.1,-0.018,-0.57
-1388.0,-85480.0,120184.0,409.0,-1388.0,-85480.0,120184.0,-4.326,1012.646,-80.44,0.209,-0.56
-1388.0,-85480.0,120187.0,409.0,-1388.0,-85480.0,120187.0,-4.435,1015.232,-77.49,0.101,-0.56
-1389.0,-85479.0,120190.0,409.0,-1389.0,-85479.0,120190.0,-4.539,1017.671,-74.91,0.382,-0.57
-1390.0,-85479.0,120193.0,409.0,-1390.0,-85479.0,120193.0,-4.548,1017.113,-75.66,0.254,-0.56
-1390.0,-85479.0,120196.0,409.0,-1390.0,-85479.0,120196.0,-4.565,1016.814,-75.91,0.121,-0.56
-1390.0,-85480.0,120199.0,409.0,-1390.0,-85480.0,120199.0,-4.586,1017.018,-75.76,0.137,-0.56
-1391.0,-85481.0,120201.0,409.0,-1391.0,-85481.0,120201.0,-6.967,1017.025,-75.82,-0.07,-0.56
-1391.0,-85482.0,120204.0,409.0,-1391.0,-85482.0,120204.0,-9.288,1017.049,-75.87,0.09,-0.56
-1392.0,-85482.0,120207.0,409.0,-1392.0,-85482.0,120207.0,-8.696,1016.981,-75.88,0.038,-0.56
-1392.0,-85483.0,120210.0,410.0,-1392.0,-85483.0,120210.0,-6.01,1016.886,-75.81,0.061,-0.56
-1393.0,-85483.0,120213.0,410.0,-1393.0,-85483.0,120213.0,-3.771,1016.677,-78.16,0.074,-0.56
-1393.0,-85483.0,120215.0,410.0,-1393.0,-85483.0,120215.0,-6.603,1016.532,-80.56,0.043,-0.42
-1394.0,-85484.0,120217.0,410.0,-1394.0,-85484.0,120217.0,-9.255,1016.535,-80.01,-0.102,-0.47
-1395.0,-85484.0,120220.0,410.0,-1395.0,-85484.0,120220.0,-8.5,1016.529,-79.69,0.112,-0.41
-1395.0,-85484.0,120222.0,410.0,-1395.0,-85484.0,120222.0,-5.897,1016.517,-79.81,-0.01,-0.49
-1395.0,-85484.0,120225.0,410.0,-1395.0,-85484.0,120225.0,-3.757,1018.876,-79.77,0.136,-0.64
-1395.0,-85484.0,120231.0,410.0,-1395.0,-85484.0,120231.0,-4.767,1016.145,-77.34,-0.04,-0.61
-1394.0,-85484.0,120234.0,410.0,-1394.0,-85484.0,120234.0,-4.637,1016.571,-75.02,0.267,-0.54
-1394.0,-85484.0,120237.0,410.0,-1394.0,-85484.0,120237.0,-4.624,1017.086,-75.61,0.221,-0.53
-1393.0,-85482.0,120240.0,410.0,-1393.0,-85482.0,120240.0,-2.16,1016.9,-75.87,0.44,-0.58
-1392.0,-85481.0,120243.0,410.0,-1392.0,-85481.0,120243.0,0.116,1017.073,-73.27,0.577,-0.57
-1392.0,-85480.0,120246.0,410.0,-1392.0,-85480.0,120246.0,-2.878,1017.211,-71.03,0.446,-0.56
-1391.0,-85480.0,120249.0,410.0,-1391.0,-85480.0,120249.0,-5.398,1017.231,-74.05,0.453,-0.57
-1391.0,-85478.0,120251.0,410.0,-1391.0,-85478.0,120251.0,-4.57,1017.196,-76.7,0.424,-0.42
-1390.0,-85478.0,120253.0,410.0,-1390.0,-85478.0,120253.0,-4.356,1017.29,-75.92,0.287,-0.47
-1390.0,-85478.0,120255.0,410.0,-1390.0,-85478.0,120255.0,-4.643,1017.417,-73.27,0.232,-0.27
-1390.0,-85479.0,120257.0,410.0,-1390.0,-85479.0,120257.0,-4.744,1017.446,-71.1,0.062,-0.4
-1390.0,-85481.0,120259.0,410.0,-1390.0,-85481.0,120259.0,-4.712,1017.223,-74.05,-0.033,-0.48
-1390.0,-85481.0,120262.0,410.0,-1390.0,-85481.0,120262.0,-4.686,1016.949,-76.69,0.05,-0.47
-1391.0,-85483.0,120265.0,410.0,-1391.0,-85483.0,120265.0,-4.866,1016.845,-73.52,0.035,-0.69
-1391.0,-85484.0,120268.0,410.0,-1391.0,-85484.0,120268.0,-4.878,1016.631,-73.33,-0.057,-0.53
-1392.0,-85485.0,120271.0,410.0,-1392.0,-85485.0,120271.0,-4.729,1016.344,-76.41,-0.026,-0.58
-1392.0,-85487.0,120274.0,409.0,-1392.0,-85487.0,120274.0,-4.647,1016.255,-76.1,-0.127,-0.56
-1393.0,-85488.0,120276.0,409.0,-1393.0,-85488.0,120276.0,-4.544,1016.252,-75.62,-0.029,-0.54
-1393.0,-85488.0,120279.0,409.0,-1393.0,-85488.0,120279.0,-2.059,1016.269,-75.78,0.134,-0.57
-1393.0,-85489.0,120282.0,409.0,-1393.0,-85489.0,120282.0,0.328,1016.343,-75.7,0.037,-0.57
-1392.0,-85489.0,120285.0,409.0,-1392.0,-85489.0,120285.0,-0.234,1016.479,-75.73,0.108,-0.56
-1391.0,-85489.0,120288.0,409.0,-1391.0,-85489.0,120288.0,-0.556,1016.64,-75.7,0.176,-0.56
-1390.0,-85489.0,120291.0,409.0,-1390.0,-85489.0,120291.0,-0.43,1016.799,-75.72,0.257,-0.56
-1389.0,-85488.0,120294.0,409.0,-1389.0,-85488.0,120294.0,-0.529,1016.945,-75.72,0.468,-0.56
-1388.0,-85487.0,120297.0,409.0,-1388.0,-85487.0,120297.0,-0.577,1017.067,-75.71,0.393,-0.57
-1387.0,-85487.0,120299.0,409.0,-1387.0,-85487.0,120299.0,-0.643,1017.168,-75.72,0.206,-0.56
-1386.0,-85487.0,120302.0,409.0,-1386.0,-85487.0,120302.0,-0.662,1017.25,-75.71,0.217,-0.56
-1385.0,-85487.0,120305.0,409.0,-1385.0,-85487.0,120305.0,-0.682,1017.293,-75.71,0.033,-0.56
-1385.0,-85487.0,120308.0,409.0,-1385.0,-85487.0,120308.0,-2.984,1017.204,-78.15,0.195,-0.56
-1385.0,-85487.0,120311.0,409.0,-1385.0,-85487.0,120311.0,-5.216,1017.041,-80.53,-0.01,-0.56
-1385.0,-85488.0,120314.0,409.0,-1385.0,-85488.0,120314.0,-4.638,1016.896,-79.93,-0.079,-0.56
-1386.0,-85489.0,120317.0,409.0,-1386.0,-85489.0,120317.0,-4.407,1016.803,-77.22,-0.084,-0.56
-1385.0,-85491.0,120320.0,409.0,-1385.0,-85491.0,120320.0,-4.633,1016.697,-75.06,-0.096,-0.56
-1385.0,-85491.0,120322.0,409.0,-1385.0,-85491.0,120322.0,-4.561,1016.517,-75.61,0.143,-0.56
-1385.0,-85492.0,120325.0,409.0,-1385.0,-85492.0,120325.0,-4.555,1016.394,-75.92,0.076,-0.56
-1385.0,-85492.0,120328.0,409.0,-1385.0,-85492.0,120328.0,-4.542,1016.362,-75.74,0.092,-0.56
-1385.0,-85493.0,120331.0,409.0,-1385.0,-85493.0,120331.0,-4.636,1016.498,-73.4,0.022,-0.56
-1385.0,-85495.0,120333.0,409.0,-1385.0,-85495.0,120333.0,-4.714,1016.707,-71.06,0.023,-0.42
-1386.0,-85495.0,120336.0,409.0,-1386.0,-85495.0,120336.0,-4.697,1016.842,-71.66,0.209,-0.47
-1386.0,-85495.0,120338.0,409.0,-1386.0,-85495.0,120338.0,-4.691,1019.326,-72.0,0.306,-0.41
-1385.0,-85495.0,120340.0,409.0,-1385.0,-85495.0,120340.0,-4.629,1021.658,-74.27,0.304,-0.49
-1385.0,-85495.0,120344.0,409.0,-1385.0,-85495.0,120344.0,-4.592,1021.089,-76.64,0.285,-0.64
-1385.0,-85496.0,120350.0,409.0,-1385.0,-85496.0,120350.0,-7.059,1018.801,-75.75,-0.008,-0.61
-1385.0,-85497.0,120353.0,409.0,-1385.0,-85497.0,120353.0,-9.364,1016.491,-75.9,0.019,-0.54
-1386.0,-85498.0,120355.0,409.0,-1386.0,-85498.0,120355.0,-8.642,1016.93,-78.25,0.022,-0.53
-1387.0,-85497.0,120358.0,409.0,-1387.0,-85497.0,120358.0,-8.191,1016.998,-80.6,0.106,-0.58
-1388.0,-85497.0,120362.0,409.0,-1388.0,-85497.0,120362.0,-8.324,1016.709,-79.99,0.069,-0.71
-1390.0,-85497.0,120365.0,409.0,-1390.0,-85497.0,120365.0,-8.256,1016.612,-79.69,0.171,-0.65
-1390.0,-85496.0,120369.0,409.0,-1390.0,-85496.0,120369.0,-5.868,1016.473,-79.82,0.143,-0.72
-1390.0,-85495.0,120372.0,409.0,-1390.0,-85495.0,120372.0,-3.519,1016.447,-79.72,0.214,-0.63
-1390.0,-85495.0,120374.0,409.0,-1390.0,-85495.0,120374.0,-4.185,1016.562,-77.36,0.274,-0.49
-1390.0,-85495.0,120377.0,409.0,-1390.0,-85495.0,120377.0,-4.56,1016.742,-75.01,0.221,-0.58
-1391.0,-85493.0,120380.0,409.0,-1391.0,-85493.0,120380.0,-4.385,1016.84,-75.61,0.465,-0.51
-1391.0,-85492.0,120383.0,409.0,-1391.0,-85492.0,120383.0,-2.175,1017.014,-73.48,0.47,-0.58
-1390.0,-85492.0,120386.0,409.0,-1390.0,-85492.0,120386.0,-2.371,1017.221,-70.97,0.474,-0.6
-1389.0,-85490.0,120388.0,409.0,-1389.0,-85490.0,120388.0,-2.894,1017.216,-74.01,0.501,-0.41
-1388.0,-85490.0,120390.0,409.0,-1388.0,-85490.0,120390.0,-2.702,1017.285,-74.25,0.253,-0.46
-1388.0,-85491.0,120392.0,409.0,-1388.0,-85491.0,120392.0,-5.276,1017.467,-71.22,0.187,-0.28
-1388.0,-85492.0,120394.0,409.0,-1388.0,-85492.0,120394.0,-5.147,1017.36,-73.92,0.076,-0.4
-1387.0,-85493.0,120397.0,409.0,-1387.0,-85493.0,120397.0,-4.564,1014.824,-76.67,-0.024,-0.49
-1387.0,-85493.0,120399.0,409.0,-1387.0,-85493.0,120399.0,-4.872,1012.401,-75.84,0.048,-0.48
-1388.0,-85494.0,120402.0,409.0,-1388.0,-85494.0,120402.0,-4.794,1015.117,-75.63,0.035,-0.68
-1389.0,-85495.0,120405.0,409.0,-1389.0,-85495.0,120405.0,-4.799,1017.479,-75.83,-0.065,-0.53
-1390.0,-85497.0,120408.0,409.0,-1390.0,-85497.0,120408.0,-4.707,1016.546,-75.81,-0.03,-0.58
-1391.0,-85498.0,120411.0,409.0,-1391.0,-85498.0,120411.0,-4.628,1013.827,-75.74,-0.123,-0.56
-1391.0,-85499.0,120414.0,409.0,-1391.0,-85499.0,120414.0,-4.453,1011.569,-78.07,-0.03,-0.54
-1392.0,-85498.0,120416.0,409.0,-1392.0,-85498.0,120416.0,-4.255,1014.414,-80.49,0.132,-0.57
-1392.0,-85498.0,120419.0,409.0,-1392.0,-85498.0,120419.0,-4.208,1017.11,-79.94,0.181,-0.57
-1391.0,-85496.0,120422.0,409.0,-1391.0,-85496.0,120422.0,-4.211,1016.491,-79.62,0.346,-0.56
-1391.0,-85495.0,120425.0,409.0,-1391.0,-85495.0,120425.0,-4.244,1014.067,-79.74,0.283,-0.56
-1390.0,-85493.0,120428.0,409.0,-1390.0,-85493.0,120428.0,-4.294,1014.468,-79.7,0.395,-0.56
-1390.0,-85493.0,120431.0,409.0,-1390.0,-85493.0,120431.0,-4.335,1017.513,-79.76,0.164,-0.56
-1389.0,-85492.0,120434.0,409.0,-1389.0,-85492.0,120434.0,-2.02,1017.386,-79.7,0.307,-0.57
-1388.0,-85491.0,120437.0,409.0,-1388.0,-85491.0,120437.0,-2.122,1017.012,-79.7,0.181,-0.56
-1388.0,-85490.0,120440.0,409.0,-1388.0,-85490.0,120440.0,-5.057,1017.291,-79.76,0.251,-0.56
-1388.0,-85489.0,120442.0,409.0,-1388.0,-85489.0,120442.0,-4.883,1014.909,-77.31,0.29,-0.56
-1387.0,-85490.0,120445.0,409.0,-1387.0,-85490.0,120445.0,-4.5,1012.6,-74.92,0.097,-0.56
-1387.0,-85490.0,120448.0,409.0,-1387.0,-85490.0,120448.0,-4.68,1012.983,-75.53,0.143,-0.56
-1387.0,-85491.0,120451.0,409.0,-1387.0,-85491.0,120451.0,-4.6,1013.142,-75.84,-0.048,-0.56
-1388.0,-85492.0,120454.0,409.0,-1388.0,-85492.0,120454.0,-4.698,1012.939,-73.28,0.075,-0.56
-1389.0,-85497.0,120460.0,409.0,-1389.0,-85497.0,120460.0,-4.705,1015.174,-71.61,-0.173,-0.56
-1390.0,-85499.0,120463.0,409.0,-1390.0,-85499.0,120463.0,-4.598,1017.316,-74.37,-0.183,-0.56
-1390.0,-85501.0,120465.0,409.0,-1390.0,-85501.0,120465.0,-4.601,1016.685,-74.12,-0.194,-0.56
