4526.0,-1740.0,37450.0,951.0,4526.0,-1740.0,37450.0,-17.172,-274.28,-966.98,-29.464,7.15
4567.0,-1798.0,37905.0,951.0,4567.0,-1798.0,37905.0,-9.705,-283.218,-963.99,-28.489,8.83
4614.0,-1850.0,38353.0,951.0,4614.0,-1850.0,38353.0,-1.428,-288.96,-964.41,-27.387,9.74
4663.0,-1897.0,38794.0,951.0,4663.0,-1897.0,38794.0,9.243,-293.896,-961.87,-26.668,9.85
4716.0,-1939.0,39227.0,951.0,4716.0,-1939.0,39227.0,18.664,-298.903,-958.98,-25.588,10.37
4766.0,-1974.0,39657.0,957.0,4766.0,-1974.0,39657.0,24.256,-301.224,-956.93,-24.51,9.48
4817.0,-2004.0,40081.0,957.0,4817.0,-2004.0,40081.0,30.37,-303.835,-952.24,-23.49,9.43
4867.0,-2028.0,40501.0,957.0,4867.0,-2028.0,40501.0,35.264,-307.429,-947.71,-22.34,9.32
4916.0,-2046.0,40918.0,957.0,4916.0,-2046.0,40918.0,36.508,-311.525,-946.16,-21.394,8.8
4966.0,-2060.0,41331.0,957.0,4966.0,-2060.0,41331.0,34.959,-318.613,-944.39,-20.837,9.23
5016.0,-2069.0,41742.0,957.0,5016.0,-2069.0,41742.0,35.314,-323.759,-939.79,-20.112,9.21
5067.0,-2075.0,42152.0,957.0,5067.0,-2075.0,42152.0,34.733,-328.907,-935.47,-19.642,9.51
5121.0,-2077.0,42559.0,957.0,5121.0,-2077.0,42559.0,34.048,-335.195,-931.66,-19.074,10.09
5177.0,-2074.0,42965.0,963.0,5177.0,-2074.0,42965.0,38.536,-341.482,-927.52,-18.3,10.54
5238.0,-2064.0,43369.0,963.0,5238.0,-2064.0,43369.0,44.413,-350.308,-920.95,-17.445,11.22
5305.0,-2048.0,43771.0,963.0,5305.0,-2048.0,43771.0,50.933,-359.083,-914.39,-16.312,12.12
5376.0,-2025.0,44169.0,963.0,5376.0,-2025.0,44169.0,56.617,-364.917,-908.45,-15.149,12.99
5453.0,-1995.0,44564.0,963.0,5453.0,-1995.0,44564.0,63.592,-368.39,-899.87,-13.861,13.95
5533.0,-1956.0,44954.0,963.0,5533.0,-1956.0,44954.0,72.679,-374.389,-891.3,-12.387,14.55
5615.0,-1907.0,45340.0,963.0,5615.0,-1907.0,45340.0,78.521,-382.645,-883.26,-10.569,14.73
5698.0,-1848.0,45721.0,963.0,5698.0,-1848.0,45721.0,84.149,-389.752,-875.01,-8.656,14.73
5778.0,-1776.0,46096.0,970.0,5778.0,-1776.0,46096.0,88.459,-396.368,-869.25,-6.457,14.41
5857.0,-1694.0,46468.0,970.0,5857.0,-1694.0,46468.0,92.999,-402.887,-863.41,-4.536,14.05
5935.0,-1600.0,46835.0,970.0,5935.0,-1600.0,46835.0,98.763,-411.517,-857.0,-2.371,13.72
6010.0,-1494.0,47198.0,970.0,6010.0,-1494.0,47198.0,102.602,-422.411,-853.21,-0.178,13.39
6085.0,-1375.0,47559.0,970.0,6085.0,-1375.0,47559.0,107.173,-432.716,-849.31,1.885,13.32
6163.0,-1244.0,47917.0,970.0,6163.0,-1244.0,47917.0,114.976,-445.205,-844.8,4.041,13.7
6241.0,-1102.0,48273.0,970.0,6241.0,-1102.0,48273.0,120.235,-457.983,-840.57,5.739,14.04
6322.0,-951.0,48627.0,970.0,6322.0,-951.0,48627.0,124.925,-468.098,-836.33,7.332,14.53
6404.0,-789.0,48979.0,976.0,6404.0,-789.0,48979.0,129.781,-481.076,-829.67,9.249,14.76
6484.0,-614.0,49328.0,976.0,6484.0,-614.0,49328.0,131.466,-497.2,-825.41,11.049,14.5
6560.0,-429.0,49674.0,976.0,6560.0,-429.0,49674.0,137.438,-510.606,-821.61,13.01,13.98
6634.0,-233.0,50013.0,976.0,6634.0,-233.0,50013.0,145.652,-521.648,-814.66,14.795,13.48
6704.0,-31.0,50346.0,976.0,6704.0,-31.0,50346.0,152.394,-531.204,-808.08,15.978,12.65
6769.0,175.0,50670.0,976.0,6769.0,175.0,50670.0,159.347,-538.803,-802.01,16.941,11.56
6879.0,596.0,51284.0,976.0,6879.0,596.0,51284.0,174.972,-550.684,-796.68,17.821,8.64
6921.0,806.0,51573.0,979.0,6921.0,806.0,51573.0,181.314,-557.389,-796.99,17.86,7.16
6958.0,1014.0,51846.0,979.0,6958.0,1014.0,51846.0,188.121,-559.371,-794.72,17.959,5.91
6986.0,1219.0,52105.0,979.0,6986.0,1219.0,52105.0,195.766,-561.713,-789.69,17.446,4.12
7011.0,1419.0,52348.0,979.0,7011.0,1419.0,52348.0,198.626,-565.423,-785.53,17.021,3.44
7030.0,1615.0,52573.0,979.0,7030.0,1615.0,52573.0,199.329,-569.017,-784.06,16.414,2.48
7048.0,1804.0,52782.0,979.0,7048.0,1804.0,52782.0,200.919,-575.343,-784.72,15.41,2.07
7069.0,1988.0,52972.0,979.0,7069.0,1988.0,52972.0,204.463,-579.277,-784.82,14.542,2.78
7093.0,2161.0,53147.0,979.0,7093.0,2161.0,53147.0,207.192,-580.363,-784.67,13.094,3.25
7121.0,2325.0,53304.0,981.0,7121.0,2325.0,53304.0,208.603,-582.126,-784.71,11.47,3.98
7153.0,2477.0,53447.0,981.0,7153.0,2477.0,53447.0,214.155,-586.326,-784.54,9.632,4.49
7185.0,2619.0,53575.0,981.0,7185.0,2619.0,53575.0,218.775,-590.21,-784.4,7.693,4.36
7217.0,2748.0,53690.0,981.0,7217.0,2748.0,53690.0,219.508,-591.191,-786.75,5.63,4.27
7246.0,2867.0,53792.0,981.0,7246.0,2867.0,53792.0,220.508,-592.326,-786.66,3.706,3.62
7272.0,2972.0,53881.0,981.0,7272.0,2972.0,53881.0,222.086,-593.839,-783.68,1.479,2.79
7292.0,3066.0,53958.0,981.0,7292.0,3066.0,53958.0,221.896,-595.18,-783.95,-0.558,1.61
7305.0,3148.0,54023.0,981.0,7305.0,3148.0,54023.0,220.367,-594.144,-784.51,-2.513,0.18
7312.0,3219.0,54074.0,981.0,7312.0,3219.0,54074.0,220.507,-593.067,-786.76,-4.218,-1.24
7313.0,3282.0,54112.0,981.0,7313.0,3282.0,54112.0,221.956,-594.695,-789.15,-5.635,-2.64
7310.0,3337.0,54135.0,981.0,7310.0,3337.0,54135.0,223.876,-595.645,-788.54,-6.702,-3.52
7305.0,3388.0,54145.0,981.0,7305.0,3388.0,54145.0,226.38,-595.872,-790.67,-7.397,-4.25
7300.0,3433.0,54140.0,981.0,7300.0,3433.0,54140.0,228.943,-595.901,-793.17,-7.925,-4.41
7295.0,3477.0,54120.0,981.0,7295.0,3477.0,54120.0,231.143,-595.363,-794.92,-7.907,-4.74
7289.0,3517.0,54087.0,981.0,7289.0,3517.0,54087.0,232.643,-594.366,-796.97,-8.249,-5.03
7283.0,3555.0,54041.0,981.0,7283.0,3555.0,54041.0,233.178,-590.439,-796.56,-8.131,-5.18
7276.0,3590.0,53982.0,980.0,7276.0,3590.0,53982.0,232.882,-586.307,-798.65,-8.325,-5.61
7270.0,3622.0,53911.0,980.0,7270.0,3622.0,53911.0,234.3,-582.623,-803.53,-8.382,-5.75
7263.0,3653.0,53831.0,980.0,7263.0,3653.0,53831.0,235.099,-578.582,-805.19,-8.324,-5.96
7254.0,3680.0,53742.0,980.0,7254.0,3680.0,53742.0,232.848,-574.76,-806.75,-8.503,-6.34
7245.0,3708.0,53645.0,980.0,7245.0,3708.0,53645.0,233.504,-569.052,-811.36,-8.241,-6.52
7235.0,3735.0,53540.0,980.0,7235.0,3735.0,53540.0,234.904,-563.819,-815.67,-7.923,-6.89
7223.0,3763.0,53429.0,980.0,7223.0,3763.0,53429.0,236.053,-559.612,-821.89,-7.386,-7.34
7209.0,3792.0,53312.0,980.0,7209.0,3792.0,53312.0,237.929,-555.5,-828.25,-6.729,-7.8
7193.0,3824.0,53187.0,977.0,7193.0,3824.0,53187.0,235.34,-551.603,-834.14,-5.994,-8.35
7175.0,3858.0,53057.0,977.0,7175.0,3858.0,53057.0,233.226,-545.363,-840.31,-5.32,-8.6
7158.0,3896.0,52920.0,977.0,7158.0,3896.0,52920.0,234.708,-541.477,-846.28,-4.076,-8.69
7144.0,3937.0,52776.0,977.0,7144.0,3937.0,52776.0,233.368,-537.857,-852.34,-3.154,-8.2
7132.0,3981.0,52626.0,977.0,7132.0,3981.0,52626.0,231.574,-530.851,-856.06,-2.019,-7.61
7125.0,4028.0,52468.0,977.0,7125.0,4028.0,52468.0,230.236,-526.366,-859.75,-1.206,-6.85
7122.0,4077.0,52303.0,977.0,7122.0,4077.0,52303.0,228.303,-519.83,-864.06,-0.396,-6.07
7122.0,4131.0,52132.0,977.0,7122.0,4131.0,52132.0,228.257,-514.871,-865.63,0.907,-5.64
7124.0,4190.0,51955.0,974.0,7124.0,4190.0,51955.0,225.261,-513.101,-867.33,2.141,-5.19
7127.0,4255.0,51771.0,974.0,7127.0,4255.0,51771.0,221.604,-508.353,-872.0,3.819,-4.89
7132.0,4325.0,51582.0,974.0,7132.0,4325.0,51582.0,218.524,-503.587,-874.0,4.982,-4.69
7138.0,4399.0,51387.0,974.0,7138.0,4399.0,51387.0,212.875,-499.532,-875.62,6.295,-4.25
7147.0,4478.0,51186.0,974.0,7147.0,4478.0,51186.0,207.745,-497.639,-877.93,7.511,-3.88
7157.0,4563.0,50980.0,974.0,7157.0,4563.0,50980.0,203.524,-498.131,-879.91,8.795,-3.42
7170.0,4654.0,50768.0,974.0,7170.0,4654.0,50768.0,199.611,-498.072,-884.38,10.143,-2.91
7184.0,4750.0,50551.0,974.0,7184.0,4750.0,50551.0,196.038,-495.372,-886.41,11.446,-2.76
7200.0,4850.0,50327.0,969.0,7200.0,4850.0,50327.0,190.204,-492.9,-888.01,12.712,-2.39
7216.0,4956.0,50098.0,969.0,7216.0,4956.0,50098.0,184.533,-491.0,-890.38,14.005,-2.23
7232.0,5066.0,49863.0,969.0,7232.0,5066.0,49863.0,179.252,-488.87,-890.03,15.298,-2.21
7249.0,5182.0,49623.0,969.0,7249.0,5182.0,49623.0,171.281,-489.157,-889.84,16.449,-2.17
7263.0,5302.0,49376.0,969.0,7263.0,5302.0,49376.0,163.379,-489.455,-890.14,17.65,-2.58
7274.0,5426.0,49121.0,969.0,7274.0,5426.0,49121.0,158.253,-489.199,-887.78,18.633,-3.22
7283.0,5552.0,48859.0,969.0,7283.0,5552.0,48859.0,152.905,-486.868,-885.61,19.46,-3.85
7287.0,5680.0,48589.0,969.0,7287.0,5680.0,48589.0,144.95,-482.29,-886.4,20.191,-4.69
7288.0,5807.0,48310.0,965.0,7288.0,5807.0,48310.0,137.491,-478.487,-889.33,20.448,-5.45
7286.0,5933.0,48021.0,965.0,7286.0,5933.0,48021.0,130.741,-475.051,-891.69,20.677,-6.04
7282.0,6057.0,47724.0,965.0,7282.0,6057.0,47724.0,126.314,-471.626,-893.69,20.733,-6.64
7278.0,6179.0,47416.0,965.0,7278.0,6179.0,47416.0,121.978,-468.46,-895.87,20.594,-6.72
7275.0,6298.0,47098.0,965.0,7275.0,6298.0,47098.0,117.049,-463.15,-898.07,20.66,-6.82
7274.0,6414.0,46770.0,965.0,7274.0,6414.0,46770.0,114.623,-455.886,-902.64,20.584,-6.78
7273.0,6527.0,46431.0,965.0,7273.0,6527.0,46431.0,109.322,-449.301,-907.21,20.612,-6.76
7273.0,6640.0,46083.0,965.0,7273.0,6640.0,46083.0,102.988,-445.285,-908.8,20.804,-6.8
7275.0,6750.0,45725.0,960.0,7275.0,6750.0,45725.0,99.267,-440.911,-908.26,20.869,-6.62
7279.0,6858.0,45358.0,960.0,7279.0,6858.0,45358.0,94.861,-433.508,-908.28,20.871,-6.54
7283.0,6963.0,44982.0,960.0,7283.0,6963.0,44982.0,87.355,-428.322,-906.27,20.865,-6.54
7285.0,7065.0,44599.0,960.0,7285.0,7065.0,44599.0,80.019,-423.247,-904.11,20.625,-6.97
7262.0,7351.0,43407.0,960.0,7262.0,7351.0,43407.0,53.448,-403.41,-903.3,19.667,-10.31
7242.0,7436.0,42995.0,960.0,7242.0,7436.0,42995.0,48.876,-394.909,-903.66,19.039,-11.68
7216.0,7515.0,42577.0,955.0,7216.0,7515.0,42577.0,41.646,-387.014,-909.28,18.206,-12.76
7159.0,7656.0,41721.0,955.0,7159.0,7656.0,41721.0,33.721,-374.925,-920.24,16.772,-13.83
7130.0,7720.0,41283.0,955.0,7130.0,7720.0,41283.0,29.696,-370.399,-929.23,16.284,-13.87
7103.0,7779.0,40840.0,955.0,7103.0,7779.0,40840.0,28.11,-360.779,-937.59,15.817,-13.55
7082.0,7834.0,40391.0,955.0,7082.0,7834.0,40391.0,25.781,-351.55,-945.67,15.358,-12.74
